Product_ID,Region,Demand,Lead_Time,Supplier_Reliability,Promotion,Seasonality_Factor,Date,Stock_Remaining,Stock_Needed,Transportation_Cost,Distance_to_Be_Covered,Profit,Loss,Carbon_Footprint,Transportation_Risk,Warehouse_Capacity,Order_Frequency
150,3,60,9,0.9323937889587737,1,1.104173938172592,2023-05-30,35,408,260.65208333310744,531.8526825599205,4059.000244336786,205.42325659526273,329.878107414711,0.375667035727706,773,24
151,0,111,5,0.9629879457081079,0,0.6209606622384923,2023-05-31,416,651,431.9830036624729,470.97560234354563,3035.2053120152677,102.81438623105355,484.90899681278114,0.6985549811481291,231,1
152,0,894,5,0.9556050486289307,1,0.578697675195399,2023-06-01,158,395,161.76597773599696,999.6729466918034,842.9615815108948,312.56973352295716,217.21194470173154,0.8261170127906642,639,14
153,1,275,14,0.9521702661861564,0,1.0273108956423933,2023-06-02,148,242,429.1125459464672,394.8770055957409,3437.25547800053,885.584789428589,64.53214253037103,0.8853107450298345,694,11
154,0,202,4,0.8375444811384505,0,0.902785534046495,2023-06-03,26,465,316.11769706894654,393.1290686617658,2869.5000059053345,521.8519444952847,250.6495799398805,0.38784758181490675,996,18
155,1,760,14,0.8176769893969038,1,1.0888102701562232,2023-06-04,474,426,189.18979520399284,508.5459596403157,1328.8120766808188,135.65010593720805,294.76830313806045,0.39402066771243704,974,22
156,2,613,4,0.9397897656974772,0,0.5892221680572386,2023-06-05,71,512,262.85655382236456,198.40007916851752,4470.139055041689,202.49904960409503,410.44433391479447,0.8851101894278837,368,5
157,0,821,12,0.8736694427588703,0,0.9309830628472584,2023-06-06,247,805,495.19719697864673,877.5413787295663,2044.6186770443446,311.26066214956325,377.8702159984875,0.7892225042384307,350,15
158,2,620,1,0.8864692452806695,0,0.674786715045158,2023-06-07,100,710,413.42240665697045,576.545110975804,2243.6595208278363,590.1667378127078,484.09820632325125,0.13607357752910243,469,27
159,1,633,7,0.8062298185586783,0,1.4871000859241166,2023-06-08,189,195,330.0345445540461,200.1865628074282,3525.8069695838476,332.37893987762067,402.2072422504098,0.5587599889812164,717,7
160,3,709,9,0.8519152898550099,0,1.0611502124351744,2023-06-09,95,527,146.06556476181024,795.507175458411,2699.5943391855844,747.0540820893273,184.3827966805472,0.24499581723875066,872,25
161,0,910,3,0.8067352807748929,0,1.1874368609408674,2023-06-10,383,877,267.12463316060007,43.98884943142472,901.7648432561723,616.2935561852966,338.62113994107636,0.8952100288745748,964,14
162,1,624,12,0.9758371545202496,0,0.8254182806826078,2023-06-11,281,939,205.2206056047749,982.738558579573,2243.487278098556,873.8237373533401,352.50853702844853,0.21113840989677898,625,20
163,3,359,13,0.8486793366437061,0,0.5947389147793442,2023-06-12,321,702,128.4004318021561,866.4978414236576,925.097530722049,500.96182635936424,499.1092316692353,0.5474780900342933,691,8
164,3,934,2,0.9114674339146016,1,1.4758708627835366,2023-06-13,395,457,316.88175548772597,583.8430609786797,1358.3768140552154,331.1764141010678,112.4320600520499,0.6321586960233465,987,4
165,2,292,3,0.8077958641322261,0,0.7862590353831832,2023-06-14,277,335,455.67427993635044,120.18270612949581,532.2849725770423,996.2715678032041,136.09647621070553,0.849651723723245,605,3
166,1,542,1,0.9333694782611316,1,0.9238081851735742,2023-06-15,16,947,370.23994726965003,223.1200455567747,1315.9088666809798,355.63332180735574,119.98113980391003,0.7778066493153496,771,12
167,3,415,6,0.8646054691508188,0,1.149863921702575,2023-06-16,262,900,199.87215519220447,286.6408186104275,1987.013092992624,428.60263978051205,315.0770513746837,0.2966038170622264,277,18
168,0,379,11,0.9795838373915332,0,0.5246972976861113,2023-06-17,106,160,329.43384278151564,248.6214205245749,2921.982951795326,809.1272253580884,110.88548250530906,0.5580991610340037,766,24
169,0,156,11,0.9776236377868072,1,1.310259130517287,2023-06-18,67,669,477.29371333878754,502.54481034891126,4636.747450322295,88.63623389309261,345.203469007041,0.8628591663247066,646,15
170,2,275,7,0.8650581236723496,0,1.0365781900286204,2023-06-19,127,928,389.16602116917414,945.1147665644763,2931.4709025892485,386.49010605851464,411.6983228888985,0.6885734776839502,358,11
171,3,874,11,0.9801921791380936,1,0.7782171870688221,2023-06-20,292,842,375.7895597627056,449.7308589201324,3675.215936139537,85.71009343828395,244.7568158930872,0.650669078703915,359,24
172,1,267,11,0.9992315346997558,0,0.5616079852924692,2023-06-21,293,99,487.2632664910065,664.9489224916714,2109.546910875984,139.3058666727579,302.3082868502589,0.7039208634249253,234,11
173,0,986,2,0.9650831328247896,0,0.6624984154744414,2023-06-22,95,63,419.54932447360994,691.6973739190349,3882.338571052703,4.640825498006929,460.7249374810809,0.3580049511902559,560,12
174,3,802,8,0.9689742695510458,0,1.395033858853437,2023-06-23,394,183,154.64941723950085,872.8649180019379,3292.109357231648,9.544292582375213,306.30466290987556,0.6834018155225889,588,19
175,3,555,14,0.849801747221818,0,1.186024223935891,2023-06-24,0,637,239.05403479048056,43.48307469580406,2569.0730597368756,380.28788950285195,143.87249841569033,0.2862838011575327,742,17
176,2,308,6,0.9153404797715513,1,0.7499017216368898,2023-06-25,408,645,486.05628029507443,410.28675875406674,1371.959577010516,809.1638049477762,204.43720929951283,0.4424822167262027,180,29
177,0,937,14,0.8134511827934736,0,0.5656007649450295,2023-06-26,297,392,295.88215767919917,786.8877629452384,1865.9340859878453,587.0043605916932,288.4306115027608,0.8119430537508052,466,6
178,0,823,4,0.818983587364334,1,1.1906153123866363,2023-06-27,179,719,144.65497812847414,816.7183448157917,3294.257393190898,634.9140441376434,119.70395847031322,0.11517691719260137,158,21
179,1,566,5,0.9997785224066581,1,1.0724077259677651,2023-06-28,407,335,283.4419518689367,928.0592890222711,2417.2534596405785,519.2492375848865,325.6339259105912,0.43145492020187737,173,8
180,0,822,8,0.8653278498851822,0,0.904519524458235,2023-06-29,180,983,378.7972936283203,705.7664162198223,4502.239505370733,819.7931441705587,499.66074134781155,0.31345741339124766,338,15
181,1,103,14,0.9496367824097693,0,0.8636114491900638,2023-06-30,234,363,499.01928867249643,252.70240664369607,1556.7812219101338,880.3787251861742,343.640734223434,0.25887169319488756,228,22
182,0,96,3,0.9613330106053632,1,0.7168142759291083,2023-07-01,439,655,229.56212662528074,510.6090856535344,828.8269351397254,849.7407281453752,217.58501480649855,0.7708603371780098,511,20
183,2,776,3,0.9716046542014458,1,1.1696112565375176,2023-07-02,318,346,305.6347499517095,42.02183503970859,3152.06859427468,812.1321058030389,199.28592125647813,0.6571988582759825,414,26
184,0,738,14,0.9995256594804314,0,1.4706680277938706,2023-07-03,336,655,451.87228185991756,650.4590576872644,4487.228780855342,182.7130735632838,469.2214951732738,0.19010617632918542,473,10
185,1,570,14,0.8482992970513736,0,0.6757152458368259,2023-07-04,7,618,242.1068872229334,558.7522593936692,2141.325632479049,593.8762253652211,442.18143076039513,0.4955706612009515,536,28
186,1,148,11,0.80807016537194,0,1.0971166200155034,2023-07-05,442,213,143.7046226363429,670.1679179536801,3414.7010069067433,582.1631960983702,262.56137908944527,0.47352461746168895,237,15
187,2,69,4,0.8822383035989172,0,0.9241850557459762,2023-07-06,428,881,479.5743500006016,930.8391478537195,1541.3567997971688,527.9440037476411,209.03655402512788,0.2140222352235268,554,12
188,0,939,1,0.8260161339657894,0,0.9466887217446649,2023-07-07,26,546,295.37632268540005,690.4038456032272,3013.1236475270975,480.81278929676597,369.70892761840366,0.7398101607929667,714,11
189,0,802,9,0.804485177832411,1,0.7541472801278144,2023-07-08,307,659,301.11348430878866,327.2454310710136,4040.5644538819392,89.1704771863835,191.52611399942725,0.39333917716335987,998,18
190,2,622,8,0.8720853654282973,0,1.3251348756614192,2023-07-09,145,65,348.4800578416729,206.7492972314552,4401.642194495078,102.16323390622195,103.7314545136432,0.7095502201283156,108,24
191,0,940,8,0.9567476502150473,0,0.9852556041472411,2023-07-10,90,393,101.41464948128984,856.0898447504683,973.0360843357851,902.2815704406235,189.56849553568685,0.25365009206576994,331,5
192,0,539,14,0.9132361382450142,0,1.043405852198264,2023-07-11,341,127,472.45247022753966,202.38882184102297,2103.6853233196043,630.1864391211986,245.43319195274086,0.35205876929106583,710,12
193,1,468,10,0.8625555978420708,0,0.8047609127973258,2023-07-12,271,395,244.58043390981666,169.99348478941027,3378.399988711416,262.31721449800636,164.93511919221868,0.1761367581621327,829,24
194,0,739,6,0.930868401098544,0,0.6818084656669497,2023-07-13,321,121,258.77274495373945,214.54595987416604,656.252906421435,279.30038921345624,147.56617662697533,0.21478341579648658,496,5
195,0,899,7,0.8464036360617622,0,0.5859103882028205,2023-07-14,4,319,169.643699013294,513.7524396492017,3607.7684006787217,610.19483164863,52.76307319911398,0.8065467922821864,848,22
196,2,111,6,0.802876289214417,0,1.214119140924916,2023-07-15,81,336,251.2606453169844,132.94556872786228,2876.152472617222,406.93497463566206,333.879251631821,0.18729011534846204,833,29
197,2,194,9,0.9528706772872855,0,0.6962342816878556,2023-07-16,386,115,421.5774123104208,938.7371472907353,1798.548256490119,441.32417098509455,326.5020240422535,0.17658496582875458,779,10
198,3,265,3,0.9247486169728019,0,1.1900753541887976,2023-07-17,218,929,419.99666902221395,966.5911701676887,4165.945027673228,60.649990533419015,134.61135699682768,0.8523018486693279,981,14
199,1,52,14,0.9524605249001921,1,0.8903764460469539,2023-07-18,117,117,474.3187363581811,974.0638347501689,1805.2282053309882,138.73918710974476,474.6425323150329,0.616722767728614,673,16
200,0,209,3,0.8077876033375332,0,0.9157748009896515,2023-07-19,80,242,261.29178907231835,48.73355677152261,4961.367707917115,393.3504265636626,234.30690581214114,0.18073278684353555,417,5
201,0,788,3,0.9674239255661304,0,0.9691774960927717,2023-07-20,463,104,383.48860149943374,946.7355512152315,4173.6658510100315,699.6864199347684,61.465745109337945,0.8773733912528411,606,11
202,3,830,10,0.9239052400072607,0,0.8677085081275432,2023-07-21,69,428,302.8950220830228,997.4407832912509,3685.9122562238945,48.02538759991315,148.8973627691796,0.2176800084026377,621,19
203,0,169,3,0.912679070142528,1,0.6006199772225901,2023-07-22,114,217,421.6091158076524,943.0048182520322,776.0640108319071,334.55779283108325,361.4303679220376,0.7130765802283424,845,26
204,1,942,9,0.9249228096229063,0,0.8096318100028458,2023-07-23,262,458,385.0168036531988,674.229516705079,4569.396673942731,695.0719519345158,140.72895446476787,0.1278810893116692,186,8
205,3,138,12,0.9728866493736729,0,1.1637343606939385,2023-07-24,305,557,247.16117011451027,704.2178508844158,4055.248875818979,792.0507904502913,74.26060649422524,0.5996334378718492,878,19
206,1,378,4,0.9173873013117815,1,1.165784401468871,2023-07-25,141,586,234.66953370147698,131.03041047471316,1530.6128568131103,190.22070409531332,327.9677996276028,0.5373630976823167,815,20
207,3,629,13,0.9161900759776359,0,0.7862243072399944,2023-07-26,421,692,200.976985211187,875.5541063042128,2265.1168159710005,731.4871318934571,283.25965576738236,0.2664030483402409,417,22
208,3,959,7,0.9981358314131532,0,0.960102626557688,2023-07-27,487,886,330.6063161954551,69.04318878248378,1708.8419822861429,955.4116940790295,392.56962624430406,0.614516914176333,432,18
209,2,406,14,0.9513460334137136,0,0.6934472280119375,2023-07-28,206,151,485.5371406375438,324.5532411514634,4929.872153814799,906.8121500964484,397.6841248448638,0.5936423945419109,459,23
210,1,659,9,0.888458761090227,0,0.7103720815298358,2023-07-29,110,935,180.0266950470264,991.2401286967051,4343.884001625018,789.376077377509,481.97086420447795,0.7386813723711815,340,21
211,0,316,11,0.9414794000065856,0,0.5230470884066074,2023-07-30,302,843,138.1009819617301,428.1046003119653,4686.013862127961,712.3266860413382,75.65789480834243,0.8006992468803563,155,12
212,0,666,12,0.8778460943383577,1,1.3967465499077445,2023-07-31,111,857,147.76025683052546,139.84466172560613,4049.4840636894346,235.1383080197703,67.54523891820276,0.5080839525228529,209,26
213,1,372,7,0.8457750924966998,0,0.7107066650749062,2023-08-01,416,855,413.23947050005995,969.6017154285893,2553.567084816114,633.9032270481123,494.2386716124473,0.49223615478732907,148,13
214,0,684,9,0.919370375377552,1,0.7275338769364633,2023-08-02,42,471,240.04192171382547,984.2982505713187,1424.4541241660827,643.2739938102959,340.1815449636292,0.5972766167557583,854,21
215,0,590,12,0.9856364196227902,0,0.7796014326451318,2023-08-03,346,824,189.74673107695187,195.17225838632723,1436.360706093802,406.8213320926879,371.9167428504071,0.6833660713838505,115,21
216,1,698,3,0.9858279040030926,1,0.627408071695429,2023-08-04,284,527,241.13764734940003,866.1557706527691,1182.5728176500465,493.0154617009376,93.41690888082582,0.3849369379534997,172,29
217,3,244,4,0.8683810556210981,0,1.1392628831813627,2023-08-05,127,975,358.1323251318087,396.51909293195285,2959.9229763652866,694.0284881747067,81.41571088175164,0.5037135066929828,983,29
218,1,970,14,0.905535493244339,0,0.5751429531775866,2023-08-06,184,169,318.7148499313135,387.55477984184733,4639.849352886392,952.1015357104221,122.11411727109694,0.5680833486585387,301,18
219,3,787,8,0.8423271797139723,0,0.6342024263263503,2023-08-07,228,964,397.4357626084904,270.07065557793265,4963.091315205948,295.30620844103163,242.23802125886132,0.8907024670687289,192,27
220,0,381,6,0.9991262218997767,1,1.1447567265900929,2023-08-08,388,792,235.62965939271052,54.26317180934755,1792.8491001654415,246.36315195743953,99.57928222983907,0.5701697571647334,748,29
221,0,219,5,0.9962235815735871,0,0.8396606204814427,2023-08-09,220,340,280.81142938587413,275.3288938483713,3637.915431335282,601.8068922988716,250.85018319837258,0.2793492405938054,132,15
222,0,570,13,0.9299017859414895,0,1.2079478267011892,2023-08-10,351,537,140.7873475851694,63.2391362797215,3186.9410702467,130.7991114413599,302.6911563956015,0.5703918865922086,699,15
223,2,512,4,0.9608828119354946,0,1.0574247446701421,2023-08-11,443,210,129.22345841311258,925.1283258963638,2700.2125259434,582.532830487814,50.149835548298576,0.7555996663592145,518,12
224,3,89,8,0.94302003225674,0,0.7560211730615131,2023-08-12,116,722,284.9020971376402,665.1034656688012,3495.958897154186,88.85148507143082,101.41053385638986,0.7859229440089527,302,26
225,2,586,1,0.9186316438078936,0,1.1508279504893282,2023-08-13,69,127,220.63864297836943,887.7564235162276,2171.1335854103104,490.58387960450875,218.83783629554543,0.7402003636744093,650,9
226,2,310,14,0.8106695993977796,0,0.6162736802928807,2023-08-14,385,87,345.1202288544523,720.1177746558649,4750.181487920523,620.4143747135337,73.99840671356007,0.8105675322310736,725,19
227,1,444,9,0.8909528685105322,0,1.0364103830800304,2023-08-15,69,443,117.20086617782877,139.97400237181287,3674.5199046785165,70.10963927284186,110.08803799046304,0.36781307350330195,944,12
228,2,275,1,0.9349572604334822,0,0.9371481050450347,2023-08-16,109,490,148.70655103982617,941.1757213679449,3893.9049139660015,206.95315194862928,154.30837570517951,0.5060564967621296,858,23
229,1,173,8,0.935506322776737,0,0.7678735828174408,2023-08-17,426,589,446.0763244425581,900.8941230964394,1590.8994275273326,335.3742848795249,243.32063637544113,0.7236728768060352,954,5
230,1,87,4,0.8746245236844767,0,1.1040049977395001,2023-08-18,131,511,326.5246486076418,354.59531712202534,1258.6190157392875,368.598695186159,371.67673907151914,0.31155996060727875,981,26
231,2,377,9,0.9883383973316061,1,1.3713335923402825,2023-08-19,55,661,384.8218134764909,120.41800694815974,2274.533568924454,676.1046432541584,109.70987532163065,0.3972651502813609,819,26
232,3,300,14,0.8334714064473563,0,1.4989046997630768,2023-08-20,476,343,436.7888474829183,707.1132032809851,3950.0261840126927,529.0213405595241,382.0813573591995,0.7649245236448097,411,21
233,3,950,11,0.9000718892431121,0,1.1077627687434246,2023-08-21,442,449,285.5337371800209,731.0776897093552,4724.581593887859,382.10847030532693,434.77732837274937,0.7160685196963866,568,20
234,3,225,5,0.9381767953101645,0,0.9047058743291702,2023-08-22,88,685,404.4241535869904,897.8607543923,2422.984216883035,450.67625434165006,343.165445098355,0.8769596543328712,493,10
235,3,651,3,0.9394271611783619,1,0.7252071002162016,2023-08-23,136,966,309.8342316294097,62.12920185656912,3983.705566237247,12.97667065023922,69.67656294250901,0.8967792468117202,908,22
236,3,963,9,0.9297277913537632,1,0.7570960893951117,2023-08-24,130,141,189.09950810948155,150.28679964709812,2616.8342876006427,770.5252793076301,248.2941591173486,0.2925956375771033,971,7
237,2,503,11,0.8550576426903721,1,0.9794549781497657,2023-08-25,217,816,235.0624675203758,602.2663049503905,1828.527122999587,41.004688694782466,347.0297007350749,0.8203599889389387,310,23
238,2,86,14,0.8312413137373245,0,0.8672777012807092,2023-08-26,175,658,296.14017642226435,622.9402353613817,3826.6931782663146,829.317492922566,490.33091057329057,0.17561240108005532,966,11
239,0,365,14,0.9271880653653422,0,1.4138145226249441,2023-08-27,170,55,226.7542208689083,43.27356569185622,4091.9096029159723,540.9965214147301,478.3137746311591,0.6678401671712444,670,28
